,Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
153,XXXTENTACION,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,76,0.782,0.746,120027,0.251,0.00203,11,0.106,-16.169,0,0.259,139.999,4,0.18
154,Niall Horan,Slow Hands,2cOUlop2ZakjOKe4WinesN,78,0.011,0.735,188174,0.425,0.0,0,0.055,-6.648,1,0.0466,85.894,4,0.848
155,Jaden,Icon,22nyEAEM29tcBRhukR089b,77,0.222,0.786,220996,0.82,0.0,9,0.575,-5.093,0,0.232,119.982,4,0.49
156,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h,75,0.0172,0.925,236615,0.443,0.0,1,0.276,-8.216,1,0.264,136.078,4,0.35
157,Kodak Black,Codeine Dreaming,4DTpngLjoHj5gFxEZFeD3J,73,0.0652,0.736,264532,0.604,6.43e-05,1,0.124,-7.357,0,0.222,155.007,4,0.574
158,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),4bEcoz1OcfMgUbp2ft8ieQ,74,0.0456,0.48,255653,0.61,0.0,0,0.313,-7.042,1,0.305,90.034,4,0.297
159,Taylor Swift,Delicate,6NFyWDv5CjfwuzoCkw47Xf,76,0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
160,Bruno Mars,Finesse - Remix; feat. Cardi B,3Vo4wInECJQuz9BIBMOu8i,78,0.0185,0.704,217289,0.859,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926
161,Famous Dex,PICK IT UP (feat. A$AP Rocky),3ncgNpxLoBQ65ABk4djDyd,74,0.0149,0.921,191252,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287
162,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,70,0.119,0.64,220781,0.533,0.0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515
163,Dbangz,Thick Niggas and Anime Tiddies,33kB5gz4gzOEZVkuWKHylS,72,0.221,0.897,90122,0.449,0.0,1,0.103,-9.295,1,0.429,135.97,4,0.707
164,Quinn XCII,Flare Guns,7cM9Kqto11iJpY2RwgVJSq,73,0.26,0.812,240013,0.472,0.0,1,0.285,-6.806,0,0.0603,92.951,4,0.457
165,Gryffin,Feel Good (feat. Daya),0Ev562zA4pmUsBqjxsxxdx,74,0.22,0.625,248156,0.707,0.0,2,0.213,-4.761,1,0.0337,138.064,4,0.479
166,Trippie Redd,It Takes Time,7022xokeCJFSeZxw2npVkn,71,0.371,0.845,282667,0.304,0.0,10,0.112,-16.441,1,0.195,90.01,4,0.413
167,Chris Stapleton,Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,72,0.134,0.613,180907,0.564,1.65e-06,8,0.0585,-7.085,1,0.0251,78.388,4,0.538
168,Thomas Rhett,Marry Me,0OWZFobGSIW9GrSlQ9C5pc,71,0.0977,0.333,205453,0.412,0.0,3,0.113,-8.633,1,0.029,85.028,4,0.474
169,Weather Factory,Deep Thunderstorm,4xyiM6KWF90l9wQh07GJvN,74,0.00143,0.135,152563,0.579,0.949,2,0.393,-27.105,1,0.0932,100.841,4,0.0327
170,Ed Sheeran,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,80,0.914,0.589,221107,0.242,0.0,6,0.0887,-10.517,1,0.0442,89.749,4,0.257
171,Zac Efron,Rewrite The Stars,65fpYBrI8o2cfrwf2US4gq,78,0.0716,0.684,217440,0.619,0.0,10,0.122,-7.005,1,0.0386,125.046,4,0.284
172,Theory of a Deadman,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,71,0.0133,0.639,233173,0.71,0.0,1,0.118,-7.445,1,0.0275,119.989,4,0.378
173,ZAYN,Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,83,0.101,0.258,239000,0.437,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,0.0967
174,Billie Eilish,party favor,3WxmlTZ85sCYFnuIXmUAEe,76,0.882,0.826,204770,0.188,2.83e-06,0,0.103,-12.181,1,0.0883,130.022,4,0.205
175,Josh Turner,Hometown Girl,5C6uh95eAL0RBTSGXKQwvk,71,0.304,0.502,215080,0.792,0.0385,3,0.143,-5.473,0,0.0335,155.902,4,0.44
176,Calvin Harris,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,75,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511
177,Billie Eilish,Bored,04sN26COy28wTXYj3dMoiZ,77,0.896,0.614,180933,0.318,0.00239,7,0.0795,-12.695,1,0.0478,119.959,4,0.112
178,BANNERS,Someone To You,14BH4qO7pgCmIe6mgLKOK3,76,0.00595,0.46,219800,0.928,0.0,2,0.24,-3.683,1,0.0451,75.05,4,0.684
179,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,74,0.0265,0.658,227360,0.535,0.0,9,0.2,-8.983,0,0.0573,110.684,4,0.419
180,XXXTENTACION,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,74,0.0179,0.755,101851,0.695,0.0,9,0.107,-5.963,1,0.26,128.063,4,0.493
181,Tate McRae,One Day,27r2uANqwK7XbsiAZnzf9e,76,0.922,0.52,202496,0.119,0.0,0,0.0883,-12.148,1,0.0407,69.217,4,0.355
182,Young Thug,Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,73,0.00252,0.842,215307,0.597,0.0,2,0.124,-6.336,1,0.0627,145.992,4,0.298
183,YoungBoy Never Broke Again,No Smoke,57IRaiAB4hBZu3gnNVZC0v,71,0.113,0.658,160000,0.736,0.0,9,0.0978,-6.097,0,0.308,143.966,4,0.804
184,Kodak Black,Transportin',1WIZiOuNO3woKfdlSK2gNn,72,0.0319,0.804,169345,0.66,0.0,10,0.103,-4.86,0,0.0726,94.053,4,0.257
185,Aminé,Heebiejeebies - Bonus,32xx0fAv3CIeGmNaWTHvEF,72,0.419,0.766,220160,0.5,0.0,1,0.108,-7.626,1,0.152,107.045,4,0.495
186,Halsey,Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6,75,0.128,0.626,101790,0.423,0.0,1,0.18,-6.035,1,0.0513,95.162,4,0.571
187,21 Savage,Ghostface Killers,5u6vkDnOyaf8LsteDAj2ub,74,0.331,0.782,268933,0.436,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,0.243
188,Lil Uzi Vert,Sauce It Up,1uL78kFWxhz3umTMWJu8n5,72,0.0715,0.813,207039,0.528,0.0,6,0.125,-6.305,0,0.313,79.532,4,0.131
189,Keala Settle,This Is Me,45aBsnKRWUzhwbcqOJLwfe,79,0.00583,0.284,234707,0.704,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,0.1
190,Machine Gun Kelly,Bad Things (with Camila Cabello),1PSBzsahR2AKwLJgx8ehBj,75,0.214,0.697,239293,0.691,0.0,2,0.185,-4.757,1,0.146,137.853,4,0.305
191,Eminem,River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,79,0.142,0.748,221013,0.749,0.0,8,0.0713,-5.916,0,0.516,90.09,4,0.659
192,Luke Bryan,"Sunrise, Sunburn, Sunset",53yTYusPQJ1AApL1hi0Dnc,71,0.193,0.471,216093,0.897,0.0,9,0.196,-2.27,1,0.0597,159.958,4,0.719
193,Sample Rain Library,Cozy Rain,3lQu0W0vYlspohW9LNliYC,74,0.135,0.196,158655,0.501,0.995,10,0.727,-22.68,1,0.0956,83.557,4,0.0169
194,Halsey,Sorry,44n97yHySt0Z9rqPaXgjCK,78,0.913,0.513,220541,0.25,0.0,5,0.117,-9.376,0,0.0367,74.103,4,0.351
195,Macklemore,Glorious (feat. Skylar Grey),0CokSRCu5hZgPxcZBaEzVE,78,0.0323,0.731,220454,0.794,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,0.356
196,Maren Morris,I Could Use a Love Song,09iyGiljLWRYXdRazFkdtJ,71,0.214,0.638,196422,0.634,0.0,6,0.0866,-6.474,1,0.0468,92.097,4,0.473
197,Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,81,0.0735,0.624,170827,0.876,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.781
198,Thunderstorm Sound Bank,Monsun Thunderstorm,63qps2UseM4TTaciTdeK59,74,0.000325,0.145,191781,0.275,0.985,1,0.418,-20.182,1,0.0636,105.263,5,0.0326
199,Ziv Zaifman,A Million Dreams,0RoA7ObU6phWpqhlC9zH4Z,77,0.243,0.265,269453,0.312,0.0,7,0.0893,-11.689,1,0.0569,54.747,3,0.0998
200,Loren Allred,Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J,78,0.423,0.277,207787,0.394,0.0,8,0.0952,-8.903,1,0.0336,86.777,3,0.227
201,Migos,Danger (with Migos & Marshmello),0nhVrTiCGiGRCoZOJiWzm1,74,0.152,0.814,214587,0.743,0.0,9,0.163,-2.968,1,0.159,107.996,4,0.367
202,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,80,0.0232,0.461,261154,0.834,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471
203,Brett Young,Mercy,2VIPU72L6tIR4w8J8ap6Kp,71,0.84,0.638,217120,0.367,0.0,4,0.0999,-7.906,1,0.0266,71.957,4,0.219
204,AJR,Sober Up (feat. Rivers Cuomo),5jiYx70OBzEI99jx1Gn3FN,69,0.284,0.648,218763,0.62,0.0,5,0.0833,-4.938,1,0.0276,93.011,4,0.772
205,Luis Fonsi,Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,75,0.228,0.653,228827,0.816,0.0,2,0.0967,-4.353,1,0.167,178.086,4,0.816
206,Lil Peep,Awful Things,7Hr2XoaGpIMKbNXCZDZ3le,75,0.0157,0.368,214427,0.796,0.0,1,0.0694,-4.923,0,0.0823,170.033,4,0.181
207,hooligan chase,Asshole,0EKbMWOt2ZwdEcqgRpLHaC,74,0.595,0.748,156078,0.802,0.000678,5,0.113,-6.271,1,0.113,159.984,4,0.874
208,khai dreams,Lost in You,2itR8VHeTVKInnMPec8mj8,72,0.334,0.771,101000,0.607,0.0,5,0.122,-12.02,0,0.113,90.035,4,0.79
209,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),3YeJXuRSNS5FYwOsDu44kD,72,0.167,0.28,256163,0.821,0.0,8,0.139,-2.864,0,0.111,181.444,3,0.254
210,Khalid,Another Sad Love Song,52Qu0no0NBho3zyRmjlsHn,73,0.412,0.834,244747,0.472,6.76e-05,5,0.0836,-7.777,0,0.0873,107.014,4,0.517
211,Aminé,Spice Girl,4HW5kSQ8M2IQWZhSxERvla,72,0.391,0.693,173947,0.464,0.0,0,0.157,-7.912,0,0.224,78.1,4,0.868
212,Zara Larsson,Never Forget You,6hmhG1b4LEyNuashVvuIAo,76,0.00312,0.583,213428,0.732,9.86e-06,11,0.269,-5.728,0,0.0457,145.992,4,0.276
213,Niall Horan,This Town,0qvzXomUDJVaUboy2wMfiS,77,0.712,0.677,232852,0.401,0.0,9,0.116,-8.467,1,0.0308,111.825,4,0.195
214,Kendrick Lamar,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG,73,0.204,0.748,208733,0.705,0.0,4,0.246,-4.547,0,0.485,189.891,4,0.483
215,Lil Skies,Welcome to the Rodeo,5GpAhJpbHvUi6gY6RG15Ze,72,0.128,0.69,169412,0.881,0.0,5,0.0927,-4.297,0,0.284,169.973,4,0.503
216,6 Dogs,Faygo Dreams,2BoeDIEzoS9diuyaqqVaDh,71,0.224,0.748,171907,0.66,0.053,6,0.101,-4.704,1,0.0487,137.033,4,0.328
217,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",4YutJsNwBBInE8vemufpQ8,76,0.658,0.468,243805,0.197,0.0,4,0.109,-11.727,1,0.033,144.212,3,0.249
218,HI-FI CAMP,Cabin Sound,5jUXYkjrCkkhnMMJPTgSqN,73,0.908,0.0,156805,0.616,0.388,1,0.11,-54.376,1,0.0,0.0,0,0.0
219,Khalid,American Teen,312WNtMs3F28cUukaPY9bo,73,0.0683,0.658,250747,0.623,0.0,0,0.321,-6.934,1,0.0398,100.436,4,0.207
220,NAV,Some Way,7zxRMhXxJMQCeDDg0rKAVo,73,0.101,0.744,179773,0.715,0.0,0,0.0919,-6.103,1,0.351,154.962,4,0.34
221,Frank Sinatra,Jingle Bells,4KV9bM7a1KDc7b7OakFZic,73,0.758,0.706,122160,0.383,0.0,8,0.0608,-11.44,1,0.0342,86.997,4,0.87
222,blackbear,chateau,13JyykwyYQ3T5QxxL34ukQ,73,0.0503,0.667,212927,0.635,0.0,11,0.367,-5.761,0,0.0518,98.011,4,0.478
223,XXXTENTACION,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,74,0.585,0.769,144733,0.156,0.015,11,0.102,-10.7,0,0.035,105.95,4,0.527
224,$uicideBoy$,2nd Hand,4yORBk6ZyYsJpnJchyZevc,74,0.0308,0.935,123481,0.429,0.0,1,0.102,-6.697,1,0.118,139.987,4,0.0769
225,Kuzu Mellow,Sunflower Feelings,5bCM68q8X5OS9sajTWaifU,71,0.806,0.816,88686,0.441,6.67e-06,0,0.125,-15.068,1,0.0826,130.042,4,0.592
226,Trippie Redd,Romeo & Juliet,6jT3etAOkvMUw0zsEw5QnR,70,0.664,0.609,208000,0.37,0.086,0,0.328,-13.933,1,0.0712,119.806,4,0.352
227,Brett Eldredge,Love Someone,43CFDpciGFDm226POTLEXU,70,0.218,0.423,211720,0.813,1.62e-06,9,0.0732,-5.011,1,0.0507,173.995,4,0.421
228,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,82,0.0895,0.584,220883,0.54,0.0,1,0.261,-7.786,0,0.0576,137.972,4,0.195
229,Miley Cyrus,Malibu,1UZOjK1BwmwWU14Erba9CZ,78,0.0767,0.573,231907,0.781,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,0.343
230,Hugh Jackman,The Greatest Show,4ylWMuGbMXNDgDd8lErEle,77,0.000239,0.417,302147,0.824,0.0545,11,0.0725,-7.36,0,0.105,157.92,4,0.4
231,potsu,i'm closing my eyes (feat. shiloh),3NsuucK8qXpIJf7KPZX7vq,74,0.534,0.895,118302,0.109,0.549,0,0.106,-13.853,0,0.0996,134.067,4,0.546
232,Old Dominion,Hotel Key,33471tzU1VghDg9zNgGRpz,70,0.152,0.758,166573,0.867,0.0,11,0.308,-5.087,1,0.0475,102.018,4,0.964
233,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,68,0.0287,0.613,204664,0.681,0.0,8,0.126,-3.089,1,0.0778,97.621,4,0.619
234,Christian Nodal,Adiós Amor,63bmZnBN1CiJ9sA4qTEe8y,76,0.169,0.433,199320,0.431,0.0,2,0.307,-6.422,1,0.0367,177.732,4,0.722
235,Harry Styles,Kiwi,33SNO8AaciGbNaQFkxvPrW,75,0.00064,0.375,176387,0.93,0.0,2,0.318,-2.631,1,0.0561,147.124,4,0.491
236,Mother Nature Sound FX,Florida Rain Storm,41ngfIhPv1DkwHozVjH5Yc,72,0.0027,0.157,175314,0.523,0.764,5,0.0936,-28.309,0,0.0666,89.925,3,0.0384
237,Weather Factory,Calm Rain & Thunder,5fkUSLLclp3LdXiMw3zTgR,72,0.00238,0.16,200693,0.56,0.714,1,0.413,-25.388,1,0.0772,129.874,5,0.0271
238,Halsey,Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,73,0.107,0.67,214802,0.585,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447
239,Russ,What They Want,3pndPhlQWjuSoXhcIIdBjv,73,0.484,0.71,165853,0.404,0.0,1,0.0953,-10.04,0,0.379,139.553,4,0.398
240,Frank Ocean,Biking,2q0VexHJirnUPnEOhr2DxK,72,0.681,0.673,277521,0.463,4.9e-06,2,0.0907,-7.247,1,0.191,147.981,4,0.268
241,Yo Gotti,Rake It Up,4knL4iPxPOZjQzTUlELGSY,71,0.022,0.91,276333,0.444,0.0,1,0.137,-8.126,0,0.344,149.953,4,0.53
242,Green Day,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd,75,0.00552,0.496,262333,0.682,2.94e-05,8,0.0589,-4.095,1,0.0294,167.06,4,0.474
243,Billie Eilish,Ocean Eyes - Blackbear Remix,4JuZQeSRYJfLCqBgBIxxrR,74,0.114,0.661,195307,0.419,1.19e-05,4,0.0848,-9.807,0,0.0404,144.98,4,0.145
244,Chris Young,Hangin' On,6CyJlVAEFlNdpggOLanytL,70,0.0651,0.434,185440,0.831,0.0,8,0.119,-4.774,1,0.0453,156.034,4,0.596
245,Macklemore,Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,74,0.446,0.712,240507,0.51,2.46e-05,8,0.112,-8.162,1,0.0633,122.964,4,0.268
246,Mac Ayres,Easy,58dSdjfEYNSxte1aNVxuNf,74,0.373,0.722,314358,0.282,0.00557,5,0.147,-7.484,1,0.106,91.367,4,0.217
247,SZA,Garden (Say It Like Dat),19woxaSpjOefa2JnAOoqW5,70,0.0705,0.727,208400,0.456,0.0,9,0.124,-7.26,1,0.285,111.331,4,0.548
248,Joey Bada$$,DEVASTATED,4ntsD33Pgsgk8rUyZLLiUV,72,0.0634,0.812,207059,0.628,0.0,10,0.254,-6.164,0,0.0682,123.004,4,0.485
249,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O,79,0.393,0.602,200187,0.707,0.0,11,0.165,-4.097,1,0.302,75.09,4,0.554
250,H.E.R.,Focus,3tZs3nVjySLbL320lP4mvs,70,0.255,0.415,200133,0.313,1.4e-05,1,0.117,-12.945,0,0.0561,84.953,4,0.0875
251,SOB X RBE,Calvin Cambridge,4HK9Ive4wK7426QXxQZS6L,69,0.00476,0.776,148376,0.678,0.0,2,0.363,-4.505,1,0.376,181.872,4,0.81
252,Timmies,Tell Me Why I'm Waiting,1FBuBhNZ8dmjUBWR58UOQv,74,0.8,0.671,123891,0.277,0.000325,6,0.0657,-11.185,0,0.0549,124.008,4,0.173
253,Big Sean,Jump Out The Window,1jQsKN68yE94tMYml0wHMd,70,0.136,0.747,213693,0.704,0.0,1,0.131,-6.743,1,0.0986,136.936,4,0.494
254,Lil Peep,Better Off (Dying),1tlrTC3x7viJ1U30oOFGdF,74,0.00835,0.521,154815,0.766,0.0,3,0.155,-4.693,1,0.0409,74.987,4,0.196
255,Hillsong UNITED,So Will I (100 Billion X),1ed3wNCecRIp6SugyR0w2J,68,0.0462,0.432,411000,0.416,2.01e-06,9,0.144,-10.376,1,0.0296,127.963,4,0.177
256,2 Chainz,4 AM,1nX9KhK3Fff27SnrIor2Yb,71,0.118,0.796,255560,0.5,0.0,1,0.155,-7.21,1,0.425,75.012,4,0.227
257,BROCKHAMPTON,FACE,5bknBRjKJZ643DAN2w8Yoy,72,0.591,0.945,259000,0.702,0.000538,11,0.0788,-5.016,0,0.12,119.887,4,0.678
258,Migos,T-Shirt,7KOlJ92bu51cltsD9KU5I7,72,0.242,0.865,242407,0.687,0.0,10,0.158,-3.744,0,0.217,139.023,4,0.486
259,Lil Peep,Benz Truck (гелик),3kBD2xHIqKWXjLAGidDTSz,75,0.0498,0.602,159987,0.762,0.00819,2,0.121,-6.149,0,0.0347,92.02,4,0.112
260,Chris Stapleton,Millionaire,68JS5SFTnW5Yv9Vzw81Jf0,69,0.165,0.602,210133,0.463,0.00968,10,0.0975,-9.666,1,0.0279,142.635,4,0.454
261,Hippo Campus,Buttercup,6iCJCZqDJjmBxt07Oid6FI,68,0.199,0.623,226610,0.763,6.52e-06,9,0.126,-4.412,1,0.0719,108.871,4,0.199
262,"Tyler, The Creator",Glitter,0qtK3XwbuG153dmwB8iepL,70,0.306,0.449,224893,0.434,2.76e-06,1,0.633,-11.777,1,0.243,78.57,5,0.371
263,Quinn XCII,Straightjacket,51LIqkda3pTeECZUhMnool,70,0.153,0.838,206533,0.546,0.0,5,0.0656,-6.811,0,0.295,137.027,4,0.745
264,Ed Sheeran,Dive,51ChrwmUPDJvedPQnIU8Ls,78,0.355,0.761,238440,0.386,0.0,4,0.0953,-6.158,1,0.0399,134.943,3,0.526
265,The Noise Project,Big Fan Dulled,4GVIKZW6a4q0we4Ebc1FdP,71,0.96,0.0,160847,0.0354,0.00868,2,0.0923,-47.731,1,0.0,0.0,0,0.0
266,Ramz,Barking,2U5cq89GCnsR1yixKkC8d5,77,0.185,0.45,202827,0.465,0.0,7,0.0782,-7.867,0,0.268,70.231,3,0.788
267,Yoke Lore,Beige,0FfZudphGgQTGeEV6AhmOs,71,0.381,0.438,204209,0.677,0.0686,10,0.119,-7.535,1,0.135,167.989,4,0.214
268,Thomas Rhett,Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ,69,0.0303,0.661,157080,0.75,0.000132,7,0.0849,-5.497,1,0.0314,130.077,4,0.828
269,Yung Gravy,Cheryl,18gNzobZV5YD8BhL8o3BTi,71,0.0477,0.801,169020,0.698,1.46e-06,0,0.184,-8.998,0,0.33,76.5,4,0.502
270,mansionz,Gorgeous,75Q69chmd8CEZbVsA4CDMm,71,0.352,0.833,148494,0.545,0.0,2,0.0915,-4.004,0,0.462,77.035,4,0.541
271,J Balvin,Mi Gente,4ipnJyDU3Lq15qBAYNqlqK,74,0.0179,0.774,189440,0.687,1.17e-05,11,0.128,-4.818,0,0.0584,104.959,4,0.308
272,khai dreams,Through and Through,5lH3H5LMsBnWfec33fui3w,71,0.383,0.852,113684,0.424,0.0,6,0.0843,-9.308,1,0.0463,94.934,4,0.591
273,Natti Natasha,Criminal,6Za3190Sbw39BBC77WSS1C,79,0.03,0.814,232550,0.813,9.33e-05,2,0.255,-3.023,0,0.0561,79.997,4,0.839
274,Dennis Lloyd,Nevermind,63SevszngYpZOwf63o61K4,80,0.159,0.6,156600,0.688,1.29e-05,5,0.409,-8.339,0,0.201,99.977,4,0.0793
275,HRVY,Personal,33KJ2xFYONOlIYDBg6wPx8,75,0.114,0.755,198040,0.536,0.0,8,0.0282,-5.605,1,0.12,138.969,4,0.882
276,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),21yRtB6B8EMounImAfHRCP,72,0.337,0.706,205093,0.485,0.0,8,0.122,-9.671,1,0.331,115.414,4,0.144
277,Thomas Rhett,Marry Me,2mNunIwTYWrNEYgWYrj97p,69,0.0977,0.333,206227,0.412,0.0,3,0.112,-8.633,1,0.029,85.028,4,0.474
278,Matt Champion,Fangs,6T7xC3rDjOCkMkvcFVdu6Z,70,0.416,0.69,234286,0.387,0.239,11,0.252,-9.116,0,0.0627,83.981,4,0.471
279,Drake,Do Not Disturb,2KvHC9z14GSl4YpkNMX384,72,0.246,0.618,283551,0.693,0.0,7,0.112,-5.943,0,0.45,170.982,4,0.454
280,Hugh Jackman,The Other Side,2cKovq3l6OJjhVVDbVKOsr,75,0.00433,0.638,214373,0.795,0.00139,0,0.153,-8.45,1,0.302,153.99,4,0.31
281,Dylan Scott,My Girl,3izNaTiYdotdPL0Bs76JqO,68,0.0353,0.652,197640,0.719,0.0,1,0.108,-7.251,1,0.033,94.969,4,0.24
282,XXXTENTACION,Look At Me!,6eYxmK9fdL4hwLnXG2zY3s,74,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
283,Wisin,Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,77,0.0256,0.744,232787,0.859,6.27e-05,11,0.0881,-3.166,1,0.0795,91.977,4,0.787
284,Lil Pump,Gucci Gang,43ZyHQITOjhciSUUNPVRHc,76,0.239,0.936,124056,0.523,0.0,5,0.117,-6.71,1,0.0597,119.889,4,0.699
285,Russ,Ride Slow,6HK4YGOpZr1ost68QP3ul0,72,0.632,0.737,185400,0.429,0.0,4,0.104,-10.252,0,0.0785,99.955,4,0.147
286,Noah Cyrus,Again,2S2od3hT7ceytw7d1pTRuE,74,0.188,0.664,193962,0.738,5.75e-05,9,0.135,-4.095,0,0.0338,119.973,4,0.203
287,Trippie Redd,Poles 1469,4fC5jw1TI59GH1emfN1wtk,70,0.235,0.741,149576,0.761,0.0,4,0.119,-3.871,0,0.0512,81.543,4,0.217
288,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,70,0.0586,0.731,247160,0.445,1.96e-05,0,0.14,-8.418,1,0.0533,117.97,4,0.106
289,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0OI7AFifLSoGzpb8bdBLLV,75,0.00413,0.653,202805,0.718,0.0,3,0.0537,-5.232,0,0.213,82.034,4,0.216
290,Axwell /\ Ingrosso,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,81,0.0275,0.646,203000,0.741,0.0,5,0.312,-4.973,0,0.034,123.077,4,0.571
291,Charlie Heat,Sunshine,7Adzy6kc6H1Da4wBVZ1XLN,71,0.0942,0.762,181543,0.624,0.0,3,0.115,-6.299,1,0.0951,149.95,4,0.488
292,Banda Sinaloense MS de Sergio Lizárraga,El Color de Tus Ojos,1l77YWrGUp3qX3NS1rz7lq,76,0.278,0.765,202560,0.339,0.0,8,0.131,-8.965,1,0.0365,123.95,4,0.864
293,Kenny Chesney,All the Pretty Girls,66pxmg3Jhjm09tHoWR1wVR,69,0.00916,0.612,212893,0.848,0.0,6,0.366,-3.736,1,0.0368,120.996,4,0.719
294,Tyler Childers,Whitehouse Road,0fbR95FEaJUxiQYaqZZukv,67,0.114,0.607,280787,0.739,0.000234,0,0.192,-5.503,1,0.0274,84.467,4,0.875
295,George Ezra,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",7F9oCEKbqjN99cV5HpvYER,73,0.637,0.586,192459,0.32,0.00202,0,0.128,-12.788,1,0.0289,115.808,4,0.437
296,Little Mix,Shout Out to My Ex,1pwo8l3Ko7idwaz4LVUEC4,78,0.0239,0.773,246240,0.747,8.23e-06,5,0.11,-4.061,1,0.0889,126.014,4,0.8
297,Steve Lacy,Dark Red,37y7iDayfwm3WXn5BiAoRk,70,0.449,0.603,173104,0.783,7.96e-06,6,0.119,-4.023,1,0.062,172.041,4,0.775
298,Christian French,By Myself,6iRTYLWbxXtUz00KQIWiTN,70,0.359,0.685,184625,0.553,0.0,1,0.654,-6.965,0,0.0667,130.022,4,0.695
299,Luke Bryan,Most People Are Good,79LAFAkR1ATb4iIQvZuCL0,69,0.176,0.586,221801,0.732,0.0,8,0.148,-6.171,1,0.0279,150.109,4,0.582
300,Avicii,Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,81,0.00163,0.662,181673,0.858,0.0,2,0.0456,-4.844,1,0.0428,133.993,4,0.295
301,COIN,Talk Too Much,4djIFfof5TpbSGRZUpsTXq,69,0.00947,0.598,187133,0.888,0.0,4,0.347,-5.119,1,0.0807,103.966,4,0.482
302,Ayo & Teo,Rolex,0pSBuHjILhNEo55xK1zrRt,75,0.0837,0.804,238587,0.886,0.0,1,0.266,-2.512,1,0.04,144.946,4,0.789
303,Harry Styles,From the Dining Table,1IF5UcqRO42D12vYwceOY6,73,0.804,0.671,211960,0.156,0.0518,8,0.113,-16.288,1,0.0371,94.08,4,0.201
304,Jessie Reyez,Figures,3U3J5v3rkx89WnFEQvAJD5,72,0.811,0.6,240907,0.139,9.5e-06,7,0.0918,-8.975,1,0.0464,171.041,3,0.256
305,Thunderstorm Sound Bank,Rain & Thunder,47fd0lVyrW90U7RpSLC8AL,71,0.000271,0.145,188315,0.451,0.726,1,0.387,-31.264,1,0.0632,103.363,4,0.0347
